POS,,,,,,,,,,,,,,,,,,,,,,,,
SalesKey,ProductName,Manufacturer,BrandName,ClassName,UnitCost,UnitPrice,SalesQuantity,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,EuropeSeason,NorthAmericaSeason
2390649,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,A. Datum,Economy,75.88,165,24,4,66,1821.12,3894,7/1/2009,7/1/2009,2009,20093,Q3,200907,July,200927,Week 27,Wednesday,WorkDay,Back to School,Back to School
1139231,Litware Refrigerator 1.7CuFt E120 Green,"Litware, Inc.",Litware,Economy,66.27,129.99,24,0,0,1590.48,3119.76,7/1/2009,7/1/2009,2009,20093,Q3,200907,July,200927,Week 27,Wednesday,WorkDay,Back to School,Back to School
1617287,Litware Washer & Dryer 25.5in M350 Green,"Litware, Inc.",Litware,Regular,914.67,1989,3,2,397.8,2744.01,5569.2,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
2919908,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,A. Datum,Regular,76.53,231,12,4,92.4,918.36,2679.6,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
1532748,Contoso SLR Camera M142 Black,"Contoso, Ltd",Contoso,Economy,144.4,314,24,4,125.6,3465.6,7410.4,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
1714317,Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Litware ,Regular,316.85,689,12,2,137.8,3802.2,8130.2,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
2420804,SV USB Sync Charge Cable E700 Black,Southridge Video,Southridge Video,Economy,1.01,1.99,24,0,0,24.24,47.76,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
545418,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,"Litware, Inc.",Litware,Economy,18.78,36.83,24,2,7.366,450.72,876.554,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
2154560,Proseware Desk Lamp E0120 Grey,"Proseware, Inc.",Proseware,Economy,15.29,29.99,24,3,8.997,366.96,710.763,7/2/2009,7/2/2009,2009,20093,Q3,200907,July,200927,Week 27,Thursday,WorkDay,Back to School,Back to School
3291054,Proseware Wall Lamp E0215 Silver,"Proseware, Inc.",Proseware,Economy,61.17,119.99,24,2,23.998,1468.08,2855.762,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
657537,Proseware Floor Lamp M0215 Silver,"Proseware, Inc.",Proseware,Regular,155.89,339,12,4,135.6,1870.68,3932.4,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
87048,Litware 80mm LED Dual PCI Slot Fan E1501 Pink,"Litware, Inc.",Litware,Economy,15.8,30.99,24,1,3.099,379.2,740.661,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
2515212,Contoso Home Theater System 4.1 Channel M1400 Black,"Contoso, Ltd",Contoso,Regular,208.52,409,12,0,0,2502.24,4908,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
368445,Adventure Works Laptop15 M1500 Black,Adventure Works,Adventure Works,Regular,321.44,699,12,0,0,3535.84,8388,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
1388872,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,A. Datum,Regular,90.55,196.9,12,0,0,1086.6,2362.8,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
2547698,Litware Refrigerator 9.7CuFt M560 White,"Litware, Inc.",Litware,Regular,226.71,493,12,3,147.9,2720.52,5768.1,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
1228785,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,The Phone Company,Regular,117.27,255,12,4,102,1407.24,2958,7/3/2009,7/3/2009,2009,20093,Q3,200907,July,200927,Week 27,Friday,WorkDay,Back to School,Back to School
1496811,Contoso Water Heater 2.6GPM E0900 Green,"Contoso, Ltd",Contoso ,Regular,258.99,508,12,3,152.4,3107.88,5943.6,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
3340614,A. Datum SLR Camera X139 Gold,A. Datum Corporation,A. Datum,Regular,207.74,627,12,1,62.7,2492.88,7461.3,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
2650022,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Contoso,Regular,31.27,68,12,2,13.6,375.24,802.4,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
913433,SV Car Video TFT6.2W E6282 Black,Southridge Video,Southridge Video,Economy,137.14,269,24,4,107.6,3291.36,6348.4,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
1027513,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Adventure Works,Regular,188.13,369,12,0,0,2257.56,4428,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
283737,Contoso Screen 125in M250 Black,"Contoso, Ltd",Contoso,Regular,152.08,459,12,1,45.9,1824.96,5462.1,7/4/2009,7/4/2009,2009,20093,Q3,200907,July,200927,Week 27,Saturday,WeekEnd,Back to School,Back to School
2873054,NT Wireless Transmitter and Bluetooth Headphones M150 Red,Northwind Traders,Northwind Traders,Regular,49.69,149.99,12,0,0,596.28,1799.88,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
1809398,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,"Contoso, Ltd",Contoso,Regular,10.57,22.99,12,3,6.897,126.84,268.983,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
2624910,Contoso 2-Line Corded Cordless Telephone M202 Black,"Contoso, Ltd",Contoso,Regular,13.33,28.99,12,3,8.697,159.96,339.183,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
1023213,Contoso Carrying Case E312 Blue,"Contoso, Ltd",Contoso,Economy,25.47,49.96,24,0,0,611.28,1199.04,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
2456824,Fabrikam Business Videographer 1/2'' 3mm M500 White,"Fabrikam, Inc.",Fabrikam,Regular,403.76,878,12,4,351.2,4845.12,10184.8,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
3123294,A. Datum SLR Camera X138 Silver Grey,A. Datum Corporation,A. Datum,Regular,207.74,627,12,4,250.8,2492.88,7273.2,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
3023600,SV Wireless LAN PCI Network Card Adapter E902 Black,Southridge Video,Southridge Video,Economy,50.47,99,24,3,29.7,1211.28,2346.3,7/5/2009,7/5/2009,2009,20093,Q3,200907,July,200928,Week 28,Sunday,WeekEnd,Back to School,Back to School
2258985,A. Datum SLR Camera 35" M358 Grey,A. Datum Corporation,A. Datum,Regular,155.43,338,12,4,135.2,1865.16,3920.8,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
1594565,Fabrikam Social Videographer 2/3'' 17mm E100 White,"Fabrikam, Inc.",Fabrikam,Economy,80.55,158,24,2,31.6,1933.2,3760.4,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
951524,Contoso Single-line phones E10 Black,"Contoso, Ltd",Contoso,Economy,5.09,9.99,24,3,2.997,122.16,236.763,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
2425266,Contoso 2-Line Corded Cordless Telephone M202 Grey,"Contoso, Ltd",Contoso,Regular,13.33,28.99,12,1,2.899,159.96,344.981,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
2058719,SV 8xDVD E100 Black,Southridge Video,Southridge Video,Economy,35.18,69,24,0,0,844.32,1656,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
1859625,Proseware Screen 100in M1609 Black,"Proseware, Inc.",Proseware,Economy,87.37,190,24,2,38,2096.88,4522,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
3110020,Proseware Chandelier M0815 Black,"Proseware, Inc.",Proseware,Regular,123.47,268.5,12,3,80.55,1481.64,3141.45,7/6/2009,7/6/2009,2009,20093,Q3,200907,July,200928,Week 28,Monday,WorkDay,Back to School,Back to School
1261964,Litware 80mm LED Dual PCI Slot Fan E1501 Red,"Litware, Inc.",Litware,Economy,15.8,30.99,24,2,6.198,379.2,737.562,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
746353,Proseware Projector 720p DLP56 White,"Proseware, Inc.",Proseware,Regular,459.4,999,12,4,399.6,5512.8,11588.4,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
3015563,Adventure Works LCD19 E108 White,Adventure Works,Adventure Works,Economy,70.87,139,24,1,13.9,1700.88,3322.1,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
460669,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Adventure Works,Economy,137.63,269.95,24,4,107.98,3303.12,6370.82,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
1718495,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,348.58,758,12,4,303.2,4182.96,8792.8,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
2979694,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Contoso,Regular,157.73,343,12,4,137.2,1892.76,3978.8,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
451027,Fabrikam Refrigerator 3.2CuFt E1600 Blue,"Fabrikam, Inc.",Fabrikam,Regular,142.75,279.99,12,3,83.997,1713,3275.883,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
1519025,Fabrikam Refrigerator 19CuFt M7600 White,"Fabrikam, Inc.",Fabrikam,Regular,413.42,899,12,3,269.7,4961.04,10518.3,7/7/2009,7/7/2009,2009,20093,Q3,200907,July,200928,Week 28,Tuesday,WorkDay,Back to School,Back to School
971076,SV Hand Games for students E40 Black,Southridge Video,Southridge Video,Economy,3.56,6.99,120,0,0,427.2,838.8,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
1911073,Litware Microwave 1.0CuFt E110 Silver,"Litware, Inc.",Litware,Regular,71.37,139.99,12,2,27.998,856.44,1651.882,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
2136988,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,A. Datum,Regular,90.55,196.9,12,1,19.69,1086.6,2343.11,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
3287691,A. Datum SLR Camera X136 Silver,A. Datum Corporation,A. Datum,Regular,141.47,427,12,4,170.8,1697.64,4953.2,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
2677112,Contoso Screen 85in E085 White,"Contoso, Ltd",Contoso,Economy,70.87,139,24,3,41.7,1700.88,3294.3,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
1871182,SV USB Data Cable E600 Grey,Southridge Video,Southridge Video,Economy,0.48,0.95,24,2,0.19,11.52,22.61,7/8/2009,7/8/2009,2009,20093,Q3,200907,July,200928,Week 28,Wednesday,WorkDay,Back to School,Back to School
253593,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Contoso,Economy,4.84,9.5,24,3,2.85,116.16,225.15,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
1445150,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,Adventure Works,Economy,137.63,269.95,24,0,0,3303.12,6478.8,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
440666,Fabrikam Laptop12 M2001 Silver,"Fabrikam, Inc.",Fabrikam,Regular,195.24,382.95,12,1,38.295,2342.88,4557.105,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
1322395,Contoso Home Theater System 5.1 Channel M1510 Brown,"Contoso, Ltd",Contoso,Regular,224.87,489,12,3,146.7,2473.57,5721.3,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
1068282,Litware Microwave 0.9CuFt E090 Black,"Litware, Inc.",Litware,Economy,50.98,99.99,24,0,0,1223.52,2399.76,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
3312682,WWI Chandelier M615 Black,Wide World Importers,Wide World Importers,Regular,105.76,229.99,12,3,68.997,1269.12,2690.883,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
468681,Fabrikam Coffee Maker 12C M100 Silver,"Fabrikam, Inc.",Fabrikam,Regular,204.64,445,12,4,178,2455.68,5162,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
138087,Proseware Wall Lamp E0315 White,"Proseware, Inc.",Proseware,Economy,52,101.99,24,4,40.796,1248,2406.964,7/9/2009,7/9/2009,2009,20093,Q3,200907,July,200928,Week 28,Thursday,WorkDay,Back to School,Back to School
2276932,Proseware Desk Lamp E0130 Black,"Proseware, Inc.",Proseware,Economy,40.76,79.95,24,0,0,978.24,1918.8,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
2871094,Adventure Works Coffee Maker 4C E080 Black,Adventure Works,Adventure Works,Economy,66.23,129.9,24,0,0,1589.52,3117.6,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
878471,Contoso DVD Player M130 Grey,"Contoso, Ltd",Contoso,Regular,27.59,59.99,12,3,17.997,331.08,701.883,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
2506119,A. Datum SLR Camera 35" X358 Blue,A. Datum Corporation,A. Datum,Regular,194.82,588,12,1,58.8,2337.84,6997.2,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
307506,A. Datum Consumer Digital Camera M300 Grey,A. Datum Corporation,A. Datum,Regular,84.84,184.5,12,2,36.9,1018.08,2177.1,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
1549590,SV 16xDVD M330 Black,Southridge Video,Southridge Video,Regular,50.13,109,12,1,10.9,601.56,1297.1,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
742470,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",Contoso,Regular,106.69,232,12,1,23.2,1280.28,2760.8,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
2400349,Adventure Works Laptop16 M1601 Red,Adventure Works,Adventure Works,Regular,275.46,599,12,0,0,3305.52,7188,7/10/2009,7/10/2009,2009,20093,Q3,200907,July,200928,Week 28,Friday,WorkDay,Back to School,Back to School
1746931,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Adventure Works,Economy,166.2,326,24,2,65.2,3988.8,7758.8,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
3092302,Adventure Works Laptop16 M1601 Red,Adventure Works,Adventure Works,Regular,275.46,599,12,2,119.8,3305.52,7068.2,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
42494,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,"Proseware, Inc.",Proseware,Regular,55.64,121,12,4,48.4,667.68,1403.6,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
3228102,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,"Contoso, Ltd",Contoso,Economy,15.24,29.9,24,1,2.99,365.76,714.61,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
1707266,Contoso Enhanced Capacity Battery M800 Grey,"Contoso, Ltd",Contoso,Regular,12.83,27.9,12,3,8.37,153.96,326.43,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
3290821,Contoso SLR Camera M145 Pink,"Contoso, Ltd",Contoso,Regular,157.73,343,12,1,34.3,1892.76,4081.7,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
464191,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Adventure Works,Economy,83.1,163,24,2,32.6,1994.4,3879.4,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
3249985,Adventure Works Desk Lamp E1200 Grey,Adventure Works,Adventure Works,Economy,15.29,29.99,24,1,2.999,366.96,716.761,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
14046,Adventure Works Desk Lamp E1200 Silver,Adventure Works,Adventure Works,Economy,15.29,29.99,24,1,2.999,366.96,716.761,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
2641965,Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd",Contoso ,Economy,101.96,199.99,24,1,19.999,2447.04,4779.761,7/11/2009,7/11/2009,2009,20093,Q3,200907,July,200928,Week 28,Saturday,WeekEnd,Back to School,Back to School
122702,SV Hand Games women M40 Black,Southridge Video,Southridge Video,Regular,4.08,8.88,60,4,3.552,244.8,529.248,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
2384029,Litware Refrigerator 19CuFt M760 Grey,"Litware, Inc.",Litware,Regular,413.42,899,12,0,0,4961.04,10788,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
539181,Contoso Expandable 2-Handset Cordless Phone System M205 White,"Contoso, Ltd",Contoso,Regular,18.48,40.19,12,1,4.019,221.76,478.261,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
2041878,Contoso Car power adapter M90 Grey,"Contoso, Ltd",Contoso,Regular,9.17,19.95,12,1,1.995,110.04,237.405,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
3281799,Proseware Screen 80in E1010 White,"Proseware, Inc.",Proseware,Economy,55.57,109,24,4,43.6,1333.68,2572.4,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
1098567,SV Car Video TFT6.2W E6282 Black,Southridge Video,Southridge Video,Economy,137.14,269,24,4,107.6,3291.36,6348.4,7/12/2009,7/12/2009,2009,20093,Q3,200907,July,200929,Week 29,Sunday,WeekEnd,Back to School,Back to School
2774789,SV Car Video LCD7 M7001 Black,Southridge Video,Southridge Video,Regular,151.3,329,12,2,65.8,1664.3,3882.2,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
652451,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Northwind Traders,Economy,18.65,40.55,24,3,12.165,447.6,961.035,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
2595310,Adventure Works 26" 720p LCD HDTV M140 Black,Adventure Works,Adventure Works,Regular,216.12,469.97,12,0,0,2377.32,5639.64,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
3069265,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,The Phone Company,Regular,123.7,269,12,0,0,1484.4,3228,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
379371,Contoso Lens Adapter M450 White,"Contoso, Ltd",Contoso,Regular,31.27,68,12,1,6.8,375.24,809.2,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
1469332,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,"Fabrikam, Inc.",Fabrikam  ,Regular,209.54,411,12,4,164.4,2514.48,4767.6,7/13/2009,7/13/2009,2009,20093,Q3,200907,July,200929,Week 29,Monday,WorkDay,Back to School,Back to School
502051,Fabrikam Trendsetter 1/3" 8.5mm X200 Blue,"Fabrikam, Inc.",Fabrikam  ,Regular,330.66,998,12,2,199.6,3967.92,11776.4,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
284139,Contoso Telephoto Conversion Lens M350 Black,"Contoso, Ltd",Contoso,Regular,43.69,95,12,2,19,524.28,1121,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
133856,Litware Microwave 1.0CuFt E110 Red,"Litware, Inc.",Litware,Regular,71.37,139.99,12,1,13.999,856.44,1665.881,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
2871301,Contoso Home Theater System 5.1 Channel M1510 White,"Contoso, Ltd",Contoso,Regular,224.87,489,12,3,146.7,2698.44,5721.3,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
1957133,Proseware LCD17 E200 Black,"Proseware, Inc.",Proseware,Economy,50.47,99,24,0,0,1211.28,2376,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
1822589,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Proseware,Economy,166.2,326,24,4,130.4,3988.8,7693.6,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
2549908,Contoso Air conditioner 6000BTU E0180 Silver,"Contoso, Ltd",Contoso ,Economy,101.96,199.99,24,1,19.999,2447.04,4779.761,7/14/2009,7/14/2009,2009,20093,Q3,200907,July,200929,Week 29,Tuesday,WorkDay,Back to School,Back to School
